Product ID,Brand,Product Name,Nano-hydroxyapatite,Hydroxyapatite,Potassium Nitrate,Arginine,Xylitol,CPC,Chlorhexidine,Baking Soda,Activated Charcoal,Essential Oils,Titanium Dioxide,Artificial Colors,Artificial Sweeteners,Alcohol-Free,Recyclable Packaging,Plastic-Free Packaging,Subscription Available,Basis
HIM001,Himalaya,Complete Care Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
HIM002,Himalaya,Simply Peppermint,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
HIM003,Himalaya,Simply Cinnamon,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
HIM004,Himalaya,Whitening Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
HIM005,Himalaya,Sensitive Care Toothpaste,No / not indicated,No / not indicated,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
HIM006,Himalaya,Charcoal Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
HIM007,Himalaya,Neem & Pomegranate,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
HIM008,Himalaya,Kids Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
DAB001,Dabur Red,Dabur Red Paste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
DAB002,Dabur Red,Dabur Herb'l,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
DAB003,Dabur Red,Dabur Meswak,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
DAB004,Dabur Red,Dabur Babool,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
VIC001,Vicco,Vajradanti Paste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
VIC002,Vicco,Vajradanti Gel,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
VIC003,Vicco,Vajradanti Ayurvedic Sensitive,No / not indicated,No / not indicated,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
LIO001,Lion Clinica,Clinica Advantage Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
LIO002,Lion Clinica,Clinica Kids Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
LIO003,Lion Clinica,Clinica Enamel Pro Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
LIO004,Lion Clinica,Clinica Mouthwash Paste Mint,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
LIO005,Lion Clinica,Clinica Sensitive,No / not indicated,No / not indicated,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ORA001,Ora2,Premium Steam Fresh Mint,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Likely Yes (colored gel/stripe formula),Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ORA002,Ora2,Me Fluffy Rose Paste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Likely Yes (colored gel/stripe formula),Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ORA003,Ora2,Stain Clear Paste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Likely Yes (colored gel/stripe formula),Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ORA004,Ora2,Premium Chocolate Mint,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Likely Yes (colored gel/stripe formula),Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ORA005,Ora2,Baking Deep Whitening,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Likely Yes (colored gel/stripe formula),Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GUM001,GUM,PerioBrite Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GUM002,GUM,Original White Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GUM003,GUM,Activated Charcoal Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,Yes,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GUM004,GUM,Kids Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GUM005,GUM,Sensitive Toothpaste,No / not indicated,No / not indicated,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GUM006,GUM,Dry Mouth Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
APA001,Apagard,Premio Toothpaste,No / not indicated,Yes,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
APA002,Apagard,Royal Toothpaste,No / not indicated,Yes,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
APA003,Apagard,M Plus Toothpaste,No / not indicated,Yes,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
APA004,Apagard,Kids Toothpaste,No / not indicated,Yes,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GCT001,GC Tooth Mousse,Tooth Mousse,No / not indicated,No / not indicated,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GCT002,GC Tooth Mousse,MI Paste Plus,No / not indicated,No / not indicated,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
GCT003,GC Tooth Mousse,Tooth Mousse Plus,No / not indicated,No / not indicated,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ARM001,Arm & Hammer,Advance White Extreme Whitening,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ARM002,Arm & Hammer,Complete Care Fresh Mint,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ARM003,Arm & Hammer,PeroxiCare Healthy Gums,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ARM004,Arm & Hammer,Truly Radiant Whitening Booster,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ARM005,Arm & Hammer,Dental Care Baking Soda,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),Yes (named in product),No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ARM006,Arm & Hammer,Sensitive Teeth & Gum,No / not indicated,No / not indicated,Likely Yes (typical for sodium-fluoride sensitivity lines),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ARM007,Arm & Hammer,Baking Soda Toothpaste Fresh Mint,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),Yes (named in product),No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
ARM008,Arm & Hammer,Kids Spongebob Toothpaste,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,No / uses synthetic flavoring,Likely Yes (standard opacifier in conventional paste),Not confirmed,Likely Yes (saccharin common in mainstream formulas),"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
DRB001,Dr. Bronner's,All-One Toothpaste Peppermint,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
DRB002,Dr. Bronner's,All-One Toothpaste Cinnamon,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
DRB003,Dr. Bronner's,All-One Toothpaste Anise,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Not confirmed,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)",Not confirmed,No / standard plastic tube,No direct brand subscription (retail-only),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
DAV001,Davids,Premium Natural Toothpaste Peppermint,No / not indicated,No / not indicated,No (not a sensitivity-relief line),Not confirmed,Yes,No (not typical for toothpaste; mainly used in mouthwash),No (prescription-only ingredient; not found in OTC lines listed),No / not indicated,No,Yes,No / brand markets as TiO2-free,No,No,"Yes (alcohol is a mouthwash ingredient, not typically used in toothpaste)","Partial (recyclable metal tube, brand-stated)","Yes (aluminum tube, brand-stated)",Yes (brand DTC site),See OralAtlas README tab → 'Advanced Features methodology' for how each column was determined (confirmed vs. inferred).
